id,title,content,source_url,major_category,middle_category,supplier_name,amount,currency,province,city,contact_name,email,phone_number,event_time,min_order,unit,supplier_address,created_at,updated_at
1,强森 冷挤压钢筋套筒 45号钢内外直螺纹建筑钢筋连接套筒 钢筋接头,产品特性：45#钢; 表面处理 抛光; 公称直径 37; 长度 62mm; 适用范围 建筑配件。,https://b2b.baidu.com/land?id=d0933c02cd2359412983d19f157b910110,手动工具,套筒,邯郸市强森紧固件制造有限公司,0.62,人民币:元,河北省,邯郸市,武云飞,1203110876@qq.com,13131027275,2025-07-22,1.0,件起,河北省邯郸市永年区飞宇螺丝大世界8排B19,2026-07-28 15:09:27,2026-08-04 11:02:28
9905,迪尔二氯化碳脱气塔球形环保哈凯登填料 95mm塑料PP环保球,产品特性：迪尔; 包装 编织袋、吨袋; 加工定制 是; 优点 处理量大、效率高; 分类 塑料散堆填料。,https://b2b.baidu.com/land?id=5bd4e73e6f7b5f3d58cc1a7813a3a39210,塑料管,PP管,江西省萍乡市迪尔化工填料有限公司,1300.00,人民币:元,江西省,萍乡市,赖经理,1310860413@qq.com,13755529136,2025-07-22,1.0,立方,江西省萍乡市安源区江西省萍乡市迪尔化工填料有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9906,豪镁不锈钢通风柜 耐酸碱PP材质 多种规格可选,产品特性：豪镁; 产地 杭州; 加工定制 是; 级别 合格; 颜色 可选,https://b2b.baidu.com/land?id=cdefd48b8c71f688fd7dd8e7d1d311d110,塑料管,PP管,杭州豪镁实验设备有限公司,5999.00,人民币:元,,,熊方根,2676497524@qq.com,15867165370,2025-07-22,1.0,米,余杭区瓶窑镇里窑街7号,2026-07-28 15:09:27,2026-08-04 11:02:28
9907,纤维增强管 支持定制 pvc软管锦泰 耐酸碱抗老化,产品特性：给水管; 规格 齐全; 颜色 透明; 加工定制 是; 牌号 01876。,https://b2b.baidu.com/land?id=792a10af7e28224141408709eafbd79010,塑料管,PP管,昌乐县锦泰塑料制品厂,6.00,人民币:元,山东省,潍坊市,张爱梅,401730685@qq.com,13021546196,2025-07-22,500.0,米,山东省潍坊市昌乐县潍坊亿特科技院内,2026-07-28 15:09:27,2026-08-04 11:02:28
9908,白色psp钢塑复合管批发 耐腐蚀 定制批发 工厂供应 大量库存,产品特性：辽宁; 质量等级 受理质量异; 计重方式 过磅; 是否进口 否; 产品表面描述 表面光滑。,https://b2b.baidu.com/land?id=1c58fd8d78de862408c6320820f2e65d10,塑料管,钢塑管,沈阳市于洪区多金建筑材料销售部,10.00,人民币:元,辽宁省,沈阳市,孟经理,,18540353197,2025-07-22,1.0,个,辽宁省沈阳市于洪区西江街221-15号（2-4-2）,2026-07-28 15:09:27,2026-08-04 11:02:28
9909,协成通 HDPE双平壁钢塑复合管 污水雨水排水管中空壁耐腐蚀质量保证,产品特性：协成通; 商品名称 HDPE双平壁钢塑复合排水管; 规格 300-1200; 应用领域 市政、公路、农业; 特点 中空壁。,https://b2b.baidu.com/land?id=482efdc1e349886333bed3785a0ad4e710,塑料管,钢塑管,山东协成通塑业有限公司,30.00,人民币:元,山东省,潍坊市,王永港,2273143804@qq.com,13081677555,2025-07-22,500.0,米,山东省潍坊市,2026-07-28 15:09:27,2026-08-04 11:02:28
9910,PP发泡板/波纹管 阻燃母粒 EPP /微孔发泡阻燃聚丙烯,产品特性：琪原阻燃; CAS 0101000; 含量≥ 98%; 产品名称 PP发泡板/波纹管 阻燃母粒; 是否进口 否。,https://b2b.baidu.com/land?id=102401063e21e4d527f86cf54807d7ef10,塑料管,PP管,广州琪原新材料股份有限公司,45.00,人民币:元,广东省,广州市,陈洁玲,927411659@qq.com,15914355694,2025-07-22,1.0,千克,广东省广州市黄埔区广州开发区科技企业加速器B8栋,2026-07-28 15:09:27,2026-08-04 11:02:28
9911,双向复合装配式护坡 塑料钢塑土工格栅 施工简单 省时省力,产品特性：沥青路面抗裂; 长宽 4*100米; 颜色 黑色; 形状 网格状; 特点 强度大 承载力强 抗腐蚀。,https://b2b.baidu.com/land?id=dc73ea44d9029edbb3892126fe590fa510,塑料管,钢塑管,山东嘉程土工材料有限公司,1.70,人民币:元,德州市,德州市,高总,296833988@qq.com,18765505789,2025-07-22,1.0,平方米,德州市陵城区安德街道迎宾街9号,2026-07-28 15:09:27,2026-08-04 11:02:28
9912,内外涂塑钢管 供水钢塑复合无缝管 法兰焊接连接,产品特性：380mm; 加工服务 激光切割; 用途范围 城市供排水; 公司 济王特钢; 产品特性 抗腐蚀能力强。,https://b2b.baidu.com/land?id=633f2eef8406781c248f11bc173ce23a10,塑料管,钢塑管,山东济王特钢有限公司,32.00,人民币:元,山东省,济宁市,李经理,2433874026@qq.com,15339928765,2025-07-22,1.0,千克,山东省济宁市兖州区山东济王特钢有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9913,辽宁省PSP钢塑复合压力管厂家-psp钢塑复合压力管,产品特性：晟核管业; 规格 20-250; 仓库 1-9999米; 加工服务 可加工; 质量等级 A级。,https://b2b.baidu.com/land?id=e2edea0c355475331a0c02f7d2f4f15e10,塑料管,钢塑管,辽宁晟核科技有限公司,888.00,人民币:元,辽宁省,沈阳市,王经理,569210227@qq.com,18640088196,2025-07-22,1.0,米,辽宁省沈阳市于洪区沈阳五洲国际工业博览城,2026-07-28 15:09:27,2026-08-04 11:02:28
9914,强度高承载力强 长宽6*50m 黑色 路基加筋 钢塑土工格栅,产品特性：黑色; 用途 路基加筋; 是否加工定制 是; 卷径 50cm; 横向拉断伸长率 3.5％。,https://b2b.baidu.com/land?id=256ed8608365d3f23326ce8e66779d7710,塑料管,钢塑管,山东路易达新材料有限公司,2.50,人民币:元,山东省,泰安市,王天一,1633828390@qq.com,13583813599,2025-07-22,1.0,平方米,山东省泰安市岱岳区山东路易达新材料有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9915,土工格栅工程专用公路单双向塑料加筋钢塑自粘式玻纤格栅路基路面,产品特性：路基加固  养殖  沥青路面防裂; 长宽 100米 50米; 颜色 黑色; 格栅种类 塑料   玻纤   钢塑; 产地 河北。,https://b2b.baidu.com/land?id=6f0cff5f7d8f69f462d84f6b3ed5823510,塑料管,钢塑管,河北申凰金属制品有限公司,0.99,人民币:元,河北省,衡水市,经理,420529405@qq.com,13315851119,2025-07-22,1.0,平方米,河北省衡水市安平县程油子乡南里村村西,2026-07-28 15:09:27,2026-08-04 11:02:28
9916,博贸衬塑钢管 耐磨耐腐蚀 稳定性强 钢塑复合管厂家,产品特性：规格齐全; 材质 材质齐全; 仓库 河北沧州; 加工服务 支持; 质量等级 优级。,https://b2b.baidu.com/land?id=4810455f36909e2c7e015b0ad552b0ef10,塑料管,钢塑管,沧州博贸管道有限公司,108.00,人民币:元,河北省,沧州市,王浩明,3130622239@qq.com,15932719924,2025-07-22,1.0,件,河北省沧州市盐山县城南工业开发区108,2026-07-28 15:09:27,2026-08-04 11:02:28
9917,养殖土工格栅抗晒性能强 钢塑养殖格栅 加固路堤坝及挡土墙,产品特性：加强路面老路补强; 颜色 黑色; 特点 强度高、蠕变小; 拉伸强度 160N/m; 优点 便于施工。,https://b2b.baidu.com/land?id=6492a06900bbbd31b3b1531a5b791a8110,塑料管,钢塑管,德州友辰工程材料有限公司,2.00,人民币:元,山东省,德州市,仇总,15066598039@qq.com,15066598039,2025-07-22,1.0,平方米,山东省德州市陵城区武佑街/田园路(路口)交叉口北100米,2026-07-28 15:09:27,2026-08-04 11:02:28
9918,给水管道外镀锌内涂塑复合钢管PSP钢塑复合管环氧树脂防腐钢管厂,产品特性：进口 否; 材质 Q235B; 产品表面描述 无损; 规格 200mm; 计重方式 过磅。,https://b2b.baidu.com/land?id=9cdf9e80d17844c6c4c73b63f68fe05410,塑料管,钢塑管,广汇重工有限公司,135.00,人民币:元,河北省,沧州市,左经理,895378379@qq.com,13833700025,2025-07-22,1.0,件起,河北省沧州市盐山县蒲洼工业区沧州广汇管业有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9919,塑料土工格栅 挡墙地基加固高强单双向加筋路基沥青路工程 钢塑格栅,产品特性：护坡加筋路基增强; 颜色 黑色 绿色; 格栅种类 钢塑土工格栅; 宽度 6米 可定制; 长度 50米。,https://b2b.baidu.com/land?id=11ff577d99d693be78103c9fd4e9611210,塑料管,钢塑管,泰安市迈迪土工材料有限公司,1.20,人民币:元,山东省,泰安市,安令新,980984104@qq.com,17753885867,2025-07-22,500.0,平方米,山东省泰安市岱岳区泰安大禹工程材料有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9920,强度高 钢塑复合管 源星管业 支撑结构 方便施工和安装,产品特性：源星; 涂层 涂塑; 是否支持加工定制 是; 壁厚 4.7mm-18mm; 外管直径 219mm-1820mm。,https://b2b.baidu.com/land?id=c930ba2f25bc412152066118df8eb5b010,塑料管,钢塑管,贵州源星管业科技有限公司,3924.00,人民币:元,贵州省,贵州省,欧阳永链,383503498@qq.com,13518502762,2025-07-22,1.0,吨,贵州省黔南布依族苗族自治州长顺县贵州源星管业科技有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9921,psp钢塑复合压力管 双热熔扩口 连接不渗漏支持定制 荣安管业,产品特性：荣安; 壁厚 3mm; 加工定制 是; 计重方式 理计; 长度 4M。,https://b2b.baidu.com/land?id=a8aa334f0d4da6ca3d945429bb38e7de10,塑料管,钢塑管,涿州市荣安管业有限公司,40.00,人民币:元,河北省,保定市,张经理,2549536886@qq.com,13785259508,2025-07-22,50.0,件,河北省保定市涿州市荣安公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9922,PSP钢塑复合压力管批发 给水穿线消防 学校医院公路收费站,产品特性：支持加工定制 是; 品名 PSP钢塑复合压力管; 型号 齐全; 原料 聚乙烯; 造型 管状,https://b2b.baidu.com/land?id=2899c1f2b1106e4bbeb748f0991bc06a10,塑料管,钢塑管,山东信塑塑业有限公司,1.20,人民币:元,,,朱经理,760437834@qq.com,15552153692,2025-07-22,1.0,吨,秦海村178号,2026-07-28 15:09:27,2026-08-04 11:02:28
9923,正大天虹 钢塑复合管件厂家 DN15*2.2衬塑冷水管 耐用性强 支持定制,产品特性：可选; 材质 Q235B/20#/45#; 仓库 河北/--四厂; 加工服务 无加工/压槽/衬塑代加工; 质量等级 A级,https://b2b.baidu.com/land?id=cde3c0c2768cd26d7f8ce02c70f7263310,塑料管,钢塑管,邯郸正大制管集团股份有限公司,4900.00,人民币:元,,,,,,2025-07-22,1.0,吨,,2026-07-28 15:09:27,2026-08-04 11:02:28
9924,矿用内外涂塑钢管DN400 消防 电力用钢塑复合螺旋管 承插口连接,产品特性：Q235B; 仓库 河北; 加工服务 定制; 质量等级 合格; 计重方式 过磅  理计。,https://b2b.baidu.com/land?id=1e2106f7570e9ba66a6eb994f78e81ab10,塑料管,钢塑管,河北骊龙钢管制造有限公司,52.00,人民币:元,河北省,沧州市,王经理,530137658@qq.com,13932762883,2025-07-22,1.0,米,河北省沧州市孟村回族自治县孟村西收费站(G2京沪高速入口),2026-07-28 15:09:27,2026-08-04 11:02:28
9925,现货 绝缘性强 耐腐蚀 DN200热浸塑穿线管 Q235B材质 承插连接钢塑管,产品特性：DN200*3; 材质 Q235B; 仓库 沧州; 加工服务 环氧树脂涂塑; 质量等级 AAAAA。,https://b2b.baidu.com/land?id=51037e9617b4353bb9d9dd0a8403e17810,塑料管,钢塑管,沧州飞越管道有限公司,16.00,人民币:元,河北省,沧州市,王经理,328293667@qq.com,18330768102,2025-07-22,1.0,米,河北省沧州市盐山县沧州飞越管道有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9926,东玺 钢塑转换接头 天然气管 热镀锌90度弯钢管件电熔套筒,产品特性：支持加工定制 是; 壁厚 3.5mm; 规格 DN63-DN57mm; 计重方式 理计; 用途范围 通风排气管。,https://b2b.baidu.com/land?id=0822a803b4448cfadddf02778bd3818210,塑料管,钢塑管,沧州东玺管道设备有限公司,130.00,人民币:元,河北省,沧州市,左经理,527155466@qq.com,15226790111,2025-07-22,1.0,件,河北省沧州市孟村回族自治县希望新区工业区纬二东路,2026-07-28 15:09:27,2026-08-04 11:02:28
9927,消防内外涂塑钢管 钢塑复合管 给水排水防腐管 库存充足可定制,产品特性：鑫水源; 规格 齐全; 仓库 乐从钢铁世界; 加工服务 可加工; 质量等级 AAA。,https://b2b.baidu.com/land?id=3c7b3497de79e86fab97de95a6e9677f10,塑料管,钢塑管,佛山市鑫水源钢管有限公司,4100.00,人民币:元,广东省,佛山市,孙总,466975678@qq.com,18923204805,2025-07-22,1.0,吨,广东省佛山市顺德区鑫水源钢管B3区南一路03号,2026-07-28 15:09:27,2026-08-04 11:02:28
9928,PSP钢塑复合管 聚乙烯 高强度不变形 耐腐蚀阻力小,产品特性：东大海康管业; 规格 齐全; 加工服务 精加工; 质量等级 A级; 配送服务 送货到门,https://b2b.baidu.com/land?id=cd5ef54936aff022fbb11a47ef7833d110,塑料管,钢塑管,北京东大海康管业有限公司,50.00,人民币:元,,,陈杭波,173427893@qq.com,17718366662,2025-07-22,1.0,件,北京北京,2026-07-28 15:09:27,2026-08-04 11:02:28
9929,内外衬塑PE钢塑复合管厂家批发 连接方式 法兰 焊 不易堵塞 给水消防,产品特性：方式 以实际报价; 加工服务 支持; 产品名称 钢塑复合管; 质量等级 受理质量异; 票据业务 可开增值票。,https://b2b.baidu.com/land?id=6dc34ac2aa9104eb474eb24b984cb68f10,塑料管,钢塑管,沈阳久航管业有限公司,28.00,人民币:元,辽宁省,沈阳市,李恩鹏,1308873570@qq.com,15998399383,2025-07-22,1.0,米,辽宁省沈阳市铁西区铁西区,2026-07-28 15:09:27,2026-08-04 11:02:28
9930,塑套钢预制蒸汽复合保温管 天祺 钢塑复合套管 小区蒸汽供热,产品特性：聚氨酯; 加工定制 是; 低温弯折 ≤0.763; 抗压强度 DN76; 形态 复合。,https://b2b.baidu.com/land?id=cb6f88a40da749fc41f26a2daede12cf10,塑料管,钢塑管,沈阳市天祺保温材料厂,238.00,人民币:元,辽宁省,沈阳市,张经理,20791410520@qq.com,15640385832,2025-07-22,1.0,米,辽宁省沈阳市皇姑区方溪湖村,2026-07-28 15:09:27,2026-08-04 11:02:28
9931,昀泽管道 钢塑复合管 Q235B衬塑管道 DN150四氟直管,产品特性：支持加工定制 是; 规格 820mm; 型号 dn125; 口径 dn800; 颜色 绿色。,https://b2b.baidu.com/land?id=728fd1474cb4ede7ebcc60343fe088c310,塑料管,钢塑管,河北昀泽管道装备制造有限公司,10.00,人民币:元,河北省,沧州市,王红月,2438408793@qq.com,13082176323,2025-07-22,1.0,吨,河北省沧州市盐山县盐山城南工业园,2026-07-28 15:09:27,2026-08-04 11:02:28
9932,新路恒_PP焊接格栅_路基_路面_隧道_双向钢塑土工格栅_厂家批发,产品特性：四川; 用途 防水; 材质 钢塑; 规格 咨询客服; 颜色 黑色。,https://b2b.baidu.com/land?id=585545b8a7ba9bc6830ee6159ad1cdd410,塑料管,钢塑管,成都新路恒环保新材料有限公司,1.00,人民币:元,四川省,成都市,阮先生,182443686@qq.com,17381937577,2025-07-22,100.0,平方米,四川省成都市金堂县成都新路恒环保材料有限公司225A,2026-07-28 15:09:27,2026-08-04 11:02:28
9933,地基加固高挡土墙GSZ80 100KN钢塑土工格栅 规格齐全,产品特性：公路、铁路、引道、码头、护岸、水坝、渣场等的软土地基加固、挡墙和路面抗裂工程等领域; 长宽 6*80; 颜色 黑色、绿色; 格栅种类 钢塑土工格栅; 国家检测标准 JT/T925.1-2014。,https://b2b.baidu.com/land?id=e47b569e303bc2f8c7cbb5f33979da6e10,塑料管,钢塑管,山东联杰工程材料有限公司,2.60,人民币:元,山东省,泰安市,刘经理,245890312@qq.com,18053801632,2025-07-22,1.0,件起,山东省泰安市岱岳区赵庄村赵庄村工业园,2026-07-28 15:09:27,2026-08-04 11:02:28
9934,京青 聚乙烯钢塑（PE-RT）复合管 外蓝内白 给水消防管,产品特性：支持加工定制 是; 是否进口 否; 公称压力 1.6MPa; 结构形式 复合管; 外观 管材内外表面平整光滑、无气泡。,https://b2b.baidu.com/land?id=929a3bfebbb78393ce1c7ff98d38514410,塑料管,钢塑管,重庆京青管道有限公司,270.00,人民币:元,重庆市,重庆市,杨经理,1013867473@qq.com,18202380821,2025-07-22,6.0,个,重庆市南岸区南坪东路83号3单元10-6号,2026-07-28 15:09:27,2026-08-04 11:02:28
9935,欧卓 涂塑钢管 生产厂家 钢塑复合管内外环氧树脂防腐管 类型齐全,产品特性：15-3200mm; 质量等级 A; 配送服务 可配送到厂; 是否进口 否; 用途范围 消防输水。,https://b2b.baidu.com/land?id=f1937db414581c19957d097cbc59768310,塑料管,钢塑管,河北欧卓管道设备有限公司,55.00,人民币:元,河北省,沧州市,经理,2316348413@qq.com,19358009715,2025-07-22,1.0,米,河北省沧州市孟村回族自治县河北欧卓涂塑钢管有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9936,DN800*10钢塑复合管供排水涂塑管道消防用内涂塑钢管720内外涂覆,产品特性：齐全; 材质 齐全; 仓库 河北; 加工服务 是; 质量等级 A。,https://b2b.baidu.com/land?id=12359a99f13aa86c03eb94c237eb73ef10,塑料管,钢塑管,河北黎泰世纪管道设备有限公司,4.80,人民币:元,河北省,沧州市,王承志,791256134@qq.com,15354379994,2025-07-22,1.0,件起,河北省沧州市盐山县河北黎泰世纪管道设备有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9937,厚港 钢塑复合管 温室大棚 钢材批发厂家 安装简捷方便,产品特性：定制 是; 计重方式 过磅; 表面加工 抛光; 产地 江苏; 产品名称 镀锌管。,https://b2b.baidu.com/land?id=2db13c32d1c61d6a285c9ccf33b16cca10,塑料管,钢塑管,常州市厚港金属科技有限公司,4850.00,人民币:元,江苏省,常州市,廖先生,1706389795@qq.com,15051991760,2025-07-22,1.0,吨,江苏省常州市天宁区天宁区中吴大道566号5号楼二楼267,2026-07-28 15:09:27,2026-08-04 11:02:28
9938,橡塑保温管水管太阳能PPR空调热水器防冻隔热防晒阻燃保温棉,产品特性：强度 国标MPa; 颜色 黑色; 滑动方式 GB 8624-2012; 加工定制 是; 产品特点 保温隔热 施工简单。,https://b2b.baidu.com/land?id=cb8654cf453273f135b7ded2cb83ab7210,塑料管,PPR管,廊坊宏昶节能科技有限公司,50.00,人民币:元,河北省,廊坊市,李经理,783539837@qq.com,15031617684,2025-07-22,1.0,平方米,河北省廊坊市大城县廊坊宏昶节能科技有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
9939,大型pe燃气ppr供水管旋切机pvc排水mpp电力管道破碎机塑料胶管,产品特性：支持加工定制 是; 布局形式 卧式; 出料粒度 20mm; 单次产量 3000kg; 电压 380V。,https://b2b.baidu.com/land?id=50fe1a14d4a85288dab72d07c359df5310,塑料管,PPR管,郑州鹏亨机械设备有限公司,2.60,人民币:元,河南省,郑州市,李经理,245156661@qq.com,13526671744,2025-07-22,1.0,台,河南省郑州市巩义市巩义南收费站(焦桐高速出口),2026-07-28 15:09:27,2026-08-04 11:02:28
9940,长利 厂家批发UPVC.CPVC(ABS灰色需定做)透明色直通 upvc工业管件,产品特性：12mm; 用途 给水管配件; 颜色 灰色、米黄色、透明色; 内径 20mm; 外径 25mm。,https://b2b.baidu.com/land?id=398aedd3462d8d67b110c2935a0a47ba10,塑料管,PPR管,乐清市长利塑胶管道有限公司,9.60,人民币:元,浙江省,温州市,朱先生,84015379@qq.com,13777739075,2025-07-22,1.0,个,浙江省温州市乐清市淡溪第一工业区,2026-07-28 15:09:27,2026-08-04 11:02:28
